Parameter	Mean	95%_HPD_Lower	95%_HPD_Upper	ESS
posterior	-1237.80948822536	-1273.09071781694	-1202.20835109057	9680.38189637386
likelihood	-1299.13260083544	-1313.23090408229	-1285.68761267056	22485.3395900148
prior	61.3231126100829	27.2932769455432	95.2051491688598	8777.84269158402
treeLikelihood	-1299.14177659484	-1313.21703317654	-1285.68666966329	22296.4572854659
Tree.height	1.18326737285578	1.07466595352339	1.29443930627917	27940.7655986029
Tree.treeLength	6.33772131406565	4.77333606825638	8.03711002517274	7378.6269485876
ucldMean	0.0154811535092878	0.00919053516034154	0.0222941395285366	15513.0976635026
ucldStdev	0.159270078941772	5.01739082264118e-15	0.54077607152093	73423.0718290093
rate.mean	0.0155794527433113	0.00932740048574899	0.0223121486505757	15470.0201518297
rate.variance	1.53933162110507e-05	1.14193110381828e-32	7.34446505920724e-05	89062.9498930757
rate.coefficientOfVariation	0.163750859783707	5.23113825323245e-15	0.56748538582729	70583.4096479795
originBDMMPrime	1.23380616327246	1.13072376025792	1.34097673474852	52879.0248146465
typeMappedTree.length_NOT_SET	6.33772131406565	4.77333606825638	8.03711002517274	7378.62694858764
ReSPEpi.i0_endtime	0.435652621132634	0.330944203168902	0.542423479096373	41968.3591075247
ReSPEpi.i0	1.57821129104073	1.08446096606206	2.12769323918536	55193.6312010291
ReSPEpi.i1_endtime	0.449655157921935	0.34479359745926	0.555116402815574	52657.749819521
ReSPEpi.i1	21.5225228261534	7.11746203104215	40.9164392262136	3752.53775069503
ReSPEpi.i2_endtime	0.893800270971601	0.603212132889043	1.08949194266433	201.47191945552
ReSPEpi.i2	0.21117181217337	0.0292166042443661	0.438684557756029	25681.9384863316
ReSPEpi.i3_endtime	1.02281812932639	0.902890999507162	1.14600434780051	6282.75321320735
ReSPEpi.i3	0.972335732060891	0.0197942571064942	3.12126812607408	10418.344635016
ReSPEpi.i4	2.79523900272526	1.63656612701863	4.01540043700323	20208.0912057496
becomeUninfectiousRateSPEpi	9.29509387300725	7.68562177273038	10.9700893431882	54419.7866859524
samplingProportionSPEpi.i0_endtime	0.283806163272462	0.180723760257919	0.390976734748518	52879.0248146463
samplingProportionSPEpi.i0	0	0	0	NA
samplingProportionSPEpi.i1_endtime	0.483806163272462	0.380723760257919	0.590976734748518	52879.0248146464
samplingProportionSPEpi.i1	0.28850809611083	0.157304220434802	0.426993354820881	13438.006505081
samplingProportionSPEpi.i2_endtime	1.13380616327246	1.03072376025792	1.24097673474852	52879.0248146466
samplingProportionSPEpi.i2	0	0	0	NA
samplingProportionSPEpi.i3	0.408754795388748	0.155411087392499	0.653896633049617	9102.54390839075
rateAC	0.295577594321119	0.0493575443338912	0.632703558897192	40505.870208182
rateAG	2.52945881158497	1.70724195620642	2.90951523781132	85979.0225569512
rateAT	0.11138584921269	0.0100020793569345	0.272804189203365	77461.4437399968
rateCG	0.105442988982544	0.0100001206717739	0.255017028622597	78408.7256460219
rateCT	2.75118034488423	2.28669090684305	3.56850379826466	83415.8888095173
rateGT	0.206954411014495	0.0181184079372334	0.448520707144183	58693.4868963199
substmodel	122791.276428947	121121	123425	189734.936161486
BMT_ModelIndicator	15.3477122817782	1	26	186195.906222213
BMT_gammaShape	1.26630377688783	0.00102412970633627	3.2476554809465	8824.5032580342
BMT_ProportionInvariable	0.748972231800417	0.521156743910797	0.897658720344583	3370.30597121503
hasGammaRates	0.744953442755641	0	1	8190.92736327074
hasInvariableSites	0.973877028822084	1	1	14831.585786628
ActivePropInvariable	0.735022721726768	0.494131716381761	0.911452404223659	4628.22395305138
ActiveGammaShape	0.799445364328813	0	2.53781244635452	42980.1427870045
hasEqualFreqs	0.909999118790328	0	1	6219.42549293767
BMT_frequencies.1	0.246460232953284	0.0660650418981403	0.4511218359304	86801.1907595847
BMT_frequencies.2	0.250713347557296	0.0646287534594786	0.450695060407363	90337.9365895967
BMT_frequencies.3	0.250137666194556	0.0674601786025611	0.453524738089051	90649.0399262772
BMT_frequencies.4	0.252688753294866	0.0660988017820009	0.453105598266463	91125.162836998
