Parameter	Mean	95%_HPD_Lower	95%_HPD_Upper	ESS
posterior	-25632.118386635	-25644.3990204905	-25620.2242985406	6880.91273889237
likelihood	-25648.3633874751	-25659.0621046368	-25638.8100803776	10897.7884593848
prior	16.2450008401075	8.23031804388171	23.4274789415603	2487.39242975977
treeLikelihood	-25648.3633874751	-25659.0621046368	-25638.8100803776	10897.7884593848
Tree.height	1.21655445993891	1.13851898250384	1.29890181116937	1120.98289129636
Tree.treeLength	3.88363173873982	3.36405633468697	4.42905592476962	960.002654413613
rateAC	0.307869771686584	0.19406566096616	0.430374793805277	7790.79000663222
rateAG	2.66128992966147	2.52948253885087	2.76396489290213	10056.0884368047
rateAT	0.158311322421239	0.0899792760906207	0.235876399079111	7495.54337228587
rateCG	0.033264006462907	0.0100241259027703	0.0713809223817219	4820.1010041885
rateCT	2.68351858920589	2.56652881146296	2.80740917121115	10658.8328191445
rateGT	0.155746380561914	0.0925591461565586	0.228762592256924	7361.07918762153
substmodel	123229.153873523	121321	123453	10244.4738227086
BMT_ModelIndicator	22.7153565159638	5	28	10605.339374881
BMT_gammaShape	1.07074134469063	0.215759974638676	2.24858188234023	1092.99678832269
BMT_ProportionInvariable	0.738192062657133	0.621536785060174	0.836480973253168	818.787220739799
hasGammaRates	0.996441956449547	1	1	1868.92536213405
hasInvariableSites	1	1	1	NA
ActivePropInvariable	0.738192062657133	0.621536785060174	0.836480973253168	818.787220739799
ActiveGammaShape	1.0651588803631	0.196353226537201	2.26975162861295	1186.40576553113
hasEqualFreqs	0	0	0	NA
BMT_frequencies.1	0.215449985245932	0.20904875681989	0.222095551871993	6561.4581940022
BMT_frequencies.2	0.273522996370673	0.26674036715456	0.280576287640897	6255.9060878513
BMT_frequencies.3	0.251783284729464	0.244739307123043	0.258376236393861	6490.2821329186
BMT_frequencies.4	0.259243733653931	0.25240135929649	0.266149044295	6523.4762321046
originBDMMPrime	1.25433798185166	1.1671678990695	1.34509443618706	1985.72541287237
typeMappedTree.length_NOT_SET	3.88363173873982	3.36405633468697	4.42905592476962	960.002654413592
ReSPEpi.i0_endtime	0.437332215286221	0.0405669349279683	0.657327503718723	1115.27283426377
ReSPEpi.i0	1.87524096028691	0.882246477193922	3.001354141444	5702.60095785769
ReSPEpi.i1_endtime	0.789907734562925	0.418329400872543	1.16745316835391	403.523956446548
ReSPEpi.i1	0.844898245791705	0.0300500309350649	2.25479772444196	907.78094078151
ReSPEpi.i2_endtime	1.11006673080559	0.961103668503578	1.27029862767976	1266.28978661821
ReSPEpi.i2	1.1452498771556	0.0231999678492801	4.89175292543957	539.000004080046
ReSPEpi.i3	3.6531902038901	0.196350276001472	6.29909784632901	2093.19659280556
becomeUninfectiousRateSPEpi	8.26158201605406	6.71405857070111	9.83302055699832	28497.4423962534
samplingProportionSPEpi.i0_endtime	0.304337981851657	0.217167899069501	0.395094436187059	1985.72541287238
samplingProportionSPEpi.i0	0	0	0	NA
samplingProportionSPEpi.i1_endtime	0.504337981851657	0.417167899069501	0.595094436187059	1985.72541287238
samplingProportionSPEpi.i1	0.23895774144376	0.100845901816639	0.384141170962013	10757.6638318347
samplingProportionSPEpi.i2_endtime	1.15433798185166	1.0671678990695	1.24509443618706	1985.72541287238
samplingProportionSPEpi.i2	0	0	0	NA
samplingProportionSPEpi.i3	0.279245614271408	0.0515993144811166	0.52268810274314	10247.5003426695
ucldMean	0.0112451220511798	0.00910054999788721	0.0134006877015379	1297.64206327668
ucldStdev	0.11019392377342	2.17295154446008e-08	0.274994023132765	5415.19122769823
rate.mean	0.0114709316759165	0.0096481422361077	0.0134044466741847	1226.42091964651
rate.variance	2.31643716147241e-06	5.22042651751955e-21	8.59001139041839e-06	6434.83494441502
rate.coefficientOfVariation	0.107593856084	6.94568428043823e-09	0.266607434319541	5542.93753519366
